location_id,location_name,location_tupe,radius,address,city,state,zip_5,zip_4,latitude,longitude,phone,parking
1376475,OVID,po,100,7161 MAIN ST,OVID,NY,14521,9998,42.677579,-76.822211,6078692841,NONE
1379871,ROSE,po,100,10660 WOLCOTT ST,ROSE,NY,14542,9800,43.153675,-76.878023,3155872192,LOT
1370689,LIVERPOOL,po,100,300 CYPRESS ST,LIVERPOOL,NY,13088,9998,43.102844,-76.20396,3154513060,STREET
1364616,GENEVA,po,100,67 CASTLE ST,GENEVA,NY,14456,9998,42.86772,-76.983154,3157890922,STREET
1374522,NEDROW,po,100,6709 S SALINA ST,NEDROW,NY,13120,9998,42.975235,-76.1409779,3154926902,LOT
1433710,BAYBERRY,po,100,7608 OSWEGO RD OFC,LIVERPOOL,NY,13090,9211,43.138342,-76.224869,3156224451,LOT
1358825,COLVIN ELMWOOD,po,100,2200 S SALINA ST,SYRACUSE,NY,13205,9211,43.025054,-76.1454809,3154780027,LOT
1364029,FRANKLIN SQUARE,po,100,401 W DIVISION ST,SYRACUSE,NY,13218,9211,43.05751,-76.15972,3154788849,LOT
1378941,RED CREEK,po,100,6755 WOLCOTT ST,RED CREEK,NY,13143,9998,43.245365,-76.725937,3157546388,LOT
1361217,DOWNTOWN SYRACUSE,po,100,444 S SALINA ST,SYRACUSE,NY,13201,9211,43.045842,-76.153025,3154720817,STREET
1441675,FEDERAL STA,po,100,100 S CLINTON ST,SYRACUSE,NY,13261,9211,43.050069,-76.154314,3154234306,STREET
1367978,INTERLAKEN,po,100,8409 MAIN ST,INTERLAKEN,NY,14847,9998,42.616788,-76.724443,6075328316,LOT
1387712,WILLARD,po,100,1435 PROSPECT ST,WILLARD,NY,14588,9998,42.683389,-76.870386,6078695275,STREET
1388109,WOLCOTT,po,100,6048 LAKE AVE,WOLCOTT,NY,14590,9998,43.221081,-76.814847,3155942106,LOT
1385501,SYRACUSE UNIVERSITY,po,100,720 UNIVERSITY AVE,SYRACUSE,NY,13235,9211,43.042102,-76.134948,3154720278,STREET
1372040,MARTVILLE,po,100,15422 STATE ROUTE 104,MARTVILLE,NY,13111,9998,43.279151,-76.6282799,3155645550,LOT
1371270,LYONS,po,100,1 PEARL ST,LYONS,NY,14489,9998,43.062785,-76.993039,3159464661,STREET
1369358,LA FAYETTE,po,100,2507 US ROUTE 11,LA FAYETTE,NY,13084,9998,42.892492,-76.106066,3156773642,LOT
1375421,NORTH ROSE,po,100,10374 E RAILROAD AVE,NORTH ROSE,NY,14516,9998,43.185204,-76.89171,3155872282,LOT
1433803,MATTYDALE,po,100,1900 BREWERTON RD,SYRACUSE,NY,13211,9211,43.094601,-76.14625,3154548332,STREET
1384354,TEALL,po,100,226 TEALL AVE,SYRACUSE,NY,13217,9211,43.052369,-76.121242,3154722002,LOT
1377407,PHOENIX,po,100,99 JEFFERSON ST,PHOENIX,NY,13135,9998,43.231581,-76.299713,3156953261,LOT
1365769,GROTON,po,100,101 E CORTLAND ST,GROTON,NY,13073,9998,42.591015,-76.367404,6078985116,LOT
1370780,LODI,po,100,8455 N MAIN ST,LODI,NY,14860,9998,42.614508,-76.822766,6075826266,STREET
1385141,TULLY,po,100,24 ELM ST,TULLY,NY,13159,9998,42.798306,-76.11093,3156965301,LOT
1361968,EASTWOOD,po,100,2509 JAMES ST,SYRACUSE,NY,13206,9211,43.06879,-76.111727,3154638822,STREET
1377364,PHELPS,po,100,6 CHURCH ST,PHELPS,NY,14532,9998,42.957482,-77.0582869,3155485021,STREET
1378348,PREBLE,po,100,1968 PREBLE RD,PREBLE,NY,13141,9998,42.734504,-76.1453229,6077492027,STREET
1433903,SYRACUSE,po,100,5640 E TAFT RD,SYRACUSE,NY,13220,9998,43.121353,-76.131027,3154523501,LOT
1368272,JAMESVILLE,po,100,6499 E SENECA TPKE,JAMESVILLE,NY,13078,9998,42.992883,-76.071876,3154693046,LOT
1354553,BELLONA,po,100,134 PRE EMPTION RD,BELLONA,NY,14415,9998,42.756909,-77.01469,5855265500,STREET
1370658,LITTLE YORK,po,100,6002 STATE ROUTE 281,LITTLE YORK,NY,13087,9998,42.696684,-76.16386,6077494868,LOT
1366156,HANNIBAL,po,100,1 VILLAGE SQ,HANNIBAL,NY,13074,9998,43.320684,-76.5786069,3155646327,LOT
1361302,DRESDEN,po,100,60 MAIN ST,DRESDEN,NY,14441,9998,42.683702,-76.9558869,3155369435,LOT
1353212,APULIA STATION,po,100,979 APULIA RD,APULIA STATION,NY,13020,9998,42.818355,-76.076166,3156965278,LOT
1361870,EAST SYRACUSE,po,100,404 W MANLIUS ST,EAST SYRACUSE,NY,13057,9998,43.065096,-76.0774,3154372113,LOT
1385088,TRUMANSBURG,po,100,67 W MAIN ST,TRUMANSBURG,NY,14886,9998,42.54166,-76.665457,6073878612,LOT
1383528,STERLING,po,100,1325 STATE ROUTE 104A,STERLING,NY,13156,9998,43.325737,-76.646456,3159475763,LOT
1362937,FAIR HAVEN,po,100,14452 FANCHER AVE,FAIR HAVEN,NY,13064,9998,43.316302,-76.704673,3159475747,STREET
1433741,DE WITT,po,100,6581 KINNE RD,SYRACUSE,NY,13214,9211,43.043209,-76.066108,3154451645,LOT
1364265,FULTON,po,100,214 S 1ST ST,FULTON,NY,13069,9998,43.31771,-76.414512,3155927158,LOT
1433792,LANSING,po,100,1939 E SHORE DR STE 2,LANSING,NY,14882,8986,42.528923,-76.500008,6075338698,LOT
1381205,SENECA CASTLE,po,100,2081 BUFFALO ST,SENECA CASTLE,NY,14547,9800,42.887026,-77.096419,5855266886,STREET
1365978,HALL,po,100,4858 STATE ROUTE 14A,HALL,NY,14463,9800,42.792184,-77.06845,5855265081,STREET
1358057,CLAY,po,100,5601 STATE ROUTE 31,CLAY,NY,13041,9998,43.17567,-76.131511,3156995721,LOT
1377165,PENNELLVILLE,po,100,374 COUNTY ROUTE 54,PENNELLVILLE,NY,13132,9998,43.279334,-76.271225,3156952397,LOT
1367300,HOMER,po,100,2 S MAIN ST,HOMER,NY,13077,9998,42.636724,-76.178878,6077493071,STREET
1383274,STANLEY,po,100,2102 STATE ROUTE 245,STANLEY,NY,14561,9998,42.825165,-77.096417,5855266695,LOT
1374921,NEWARK,po,100,300 S MAIN ST,NEWARK,NY,14513,9998,43.043836,-77.094929,3153314790,NONE
1352864,ALTON,po,100,8483 RIDGE RD,ALTON,NY,14413,9800,43.211386,-76.980643,3154834763,LOT
1377991,POMPEY,po,100,7360 ACADEMY ST,POMPEY,NY,13138,9998,42.900351,-76.015511,3156773611,LOT
1368213,JACKSONVILLE,po,100,1852 TRUMANSBURG RD,JACKSONVILLE,NY,14854,9800,42.50774,-76.614223,6073875606,STREET
1372365,MC LEAN,po,100,1 SCHOOL ST,MC LEAN,NY,13102,9998,42.551961,-76.291045,6078383391,LOT
1358378,CLIFTON SPRINGS,po,100,3 SPRING ST,CLIFTON SPRINGS,NY,14432,9998,42.962855,-77.135937,3154627513,STREET
1359332,CORTLAND,po,100,88 MAIN ST,CORTLAND,NY,13045,9998,42.598293,-76.180672,6077530266,STREET
1363238,FAYETTEVILLE,po,100,599 E GENESEE ST,FAYETTEVILLE,NY,13066,9998,43.031456,-75.998076,3156376761,LOT
1355777,BREWERTON,po,100,5560 BARTEL RD,BREWERTON,NY,13029,9998,43.23209,-76.133049,3156767790,LOT
1368129,ITHACA,po,100,757 WARREN RD,ITHACA,NY,14850,9998,42.490113,-76.465645,6072660566,LOT
1364132,FREEVILLE,po,100,46 MAIN ST,FREEVILLE,NY,13068,9998,42.512004,-76.351169,6078448410,LOT
1367066,HIMROD,po,100,3619 HIMROD RD,HIMROD,NY,14842,9998,42.589653,-76.954736,6072438236,LOT
1365190,GORHAM,po,100,2621 MAIN ST,GORHAM,NY,14461,9800,42.798837,-77.1322189,5855266839,STREET
1373345,MINOA,po,100,115 N MAIN ST,MINOA,NY,13116,9998,43.075157,-76.001694,3156568845,STREET
1371666,MANLIUS,po,100,110 WESLEY ST,MANLIUS,NY,13104,9998,43.002508,-75.977718,3156826770,LOT
1362929,FABIUS,po,100,1306 KEENEY RD,FABIUS,NY,13063,9998,42.833923,-75.9820479,3156835257,LOT
1377164,PENN YAN,po,100,159 MAIN ST,PENN YAN,NY,14527,9998,42.6626,-77.0543029,3155366159,LOT
1378074,PORT GIBSON,po,100,41 ATWATER ST,PORT GIBSON,NY,14537,9800,43.037214,-77.154361,3153317477,LOT
1381986,SODUS POINT,po,100,8432 BAY ST,SODUS POINT,NY,14555,9998,43.270288,-76.983339,3154834335,LOT
1385096,TRUXTON,po,100,3706 STATE ROUTE 13,TRUXTON,NY,13158,9998,42.711693,-76.02928,6078426483,LOT
1362780,ETNA,po,100,2 LOWER CREEK RD,ETNA,NY,13062,9998,42.48533,-76.3857489,6073474763,LOT
1373312,MINETTO,po,100,10 COUNTY ROUTE 24,MINETTO,NY,13115,9998,43.398388,-76.474194,3153424590,LOT
1357528,CENTRAL SQUARE,po,100,555 S MAIN ST,CENTRAL SQUARE,NY,13036,9998,43.27927,-76.1455989,3156686711,LOT
1361355,DRYDEN,po,100,27 W MAIN ST,DRYDEN,NY,13053,9998,42.490148,-76.29929,6078449276,LOT
1366639,HECTOR,po,100,5640 STATE ROUTE 414,HECTOR,NY,14841,9998,42.506426,-76.875818,6075469881,LOT
1381985,SODUS,po,100,44 W MAIN ST,SODUS,NY,14551,9998,43.236382,-77.0640569,3154839180,LOT
1372511,MECKLENBURG,po,100,6123 MECKLENBURG RD,MECKLENBURG,NY,14863,9800,42.455563,-76.707747,6073875616,LOT
1369169,KIRKVILLE,po,100,6365 N KIRKVILLE RD,KIRKVILLE,NY,13082,9998,43.078171,-75.9528699,3156563519,LOT
1433209,DOWNTOWN ITHACA,po,100,213 TIOGA ST,ITHACA,NY,14851,9997,42.441092,-76.496357,6072738534,STREET
1372340,MC GRAW,po,100,16 MAIN ST,MC GRAW,NY,13101,9998,42.595715,-76.09415,6078366776,STREET
1355165,BLODGETT MILLS,po,100,2320 BLODGETT MILLS RD,BLODGETT MILLS,NY,13738,9998,42.56778,-76.122571,6077531467,LOT
1369675,LAKEMONT,po,100,5160 LAKEMONT HIMROD RD,LAKEMONT,NY,14857,9800,42.515595,-76.928353,6072438222,LOT
1381584,SHORTSVILLE,po,100,2 SHELDON ST,SHORTSVILLE,NY,14548,9998,42.955272,-77.220872,5852896073,LOT
1360625,DELPHI FALLS,po,100,2185 ORAN DELPHI RD,DELPHI FALLS,NY,13051,9998,42.877181,-75.913831,3156627428,STREET
1355810,BRIDGEPORT,po,100,7901 BRIDGEPORT MINOA RD,BRIDGEPORT,NY,13030,9998,43.153424,-75.97408,3156339641,LOT
1371618,MANCHESTER,po,100,109 S MAIN ST,MANCHESTER,NY,14504,9998,42.961352,-77.2298419,5852896204,LOT
1368961,KEUKA PARK,po,100,508 ASSEMBLY AVE,KEUKA PARK,NY,14478,9998,42.615221,-77.092711,3155363667,LOT
1361455,DUNDEE,po,100,26 MAIN ST,DUNDEE,NY,14837,9998,42.52278,-76.976314,6072438515,STREET
1387113,WEST MONROE,po,100,2301 STATE ROUTE 49,WEST MONROE,NY,13167,9998,43.279848,-76.064115,3156682856,LOT
1376397,OSWEGO,po,100,391 W 1ST ST,OSWEGO,NY,13126,9998,43.449721,-76.5064369,3153433881,LOT
1371555,MALLORY,po,100,77 COUNTY ROUTE 32,MALLORY,NY,13103,9998,43.323107,-76.11519,3156683043,STREET
1376678,PALMYRA,po,100,522 E MAIN ST,PALMYRA,NY,14522,9998,43.063069,-77.224687,3155974151,LOT
1371885,MARION,po,100,3785 S MAIN ST,MARION,NY,14505,9998,43.142634,-77.189815,3159264355,STREET
1356841,CANANDAIGUA,po,100,405 EASTERN BLVD,CANANDAIGUA,NY,14424,9998,42.875738,-77.252969,5853941500,LOT
1361889,EAST WILLIAMSON,po,100,4995 RIDGE RD,EAST WILLIAMSON,NY,14449,9800,43.231156,-77.144111,3155898430,STREET
1380115,RUSHVILLE,po,100,12 S MAIN ST,RUSHVILLE,NY,14544,9998,42.759735,-77.226485,5855543600,STREET
1358964,CONSTANTIA,po,100,45 REDFIELD ST,CONSTANTIA,NY,13044,2634,43.250403,-76.0040109,3156239049,LOT
1379632,ROCK STREAM,po,100,278 ROCK STREAM RD,ROCK STREAM,NY,14878,9998,42.471165,-76.927363,6072435443,LOT
1366449,HASTINGS,po,100,6 COUNTY ROUTE 45,HASTINGS,NY,13076,9998,43.374317,-76.153083,3156682056,LOT
1357337,CAZENOVIA,po,100,24 LINCKLAEN ST,CAZENOVIA,NY,13035,9998,42.930827,-75.852912,3156553133,STREET
1360435,DE RUYTER,po,100,1639 CORTLAND ST,DE RUYTER,NY,13052,9998,42.756867,-75.887406,3158529515,LOT
1374905,NEW WOODSTOCK,po,100,2607 SCHOOL ST,NEW WOODSTOCK,NY,13122,9998,42.847341,-75.854401,3156627429,LOT
1357982,CHITTENANGO,po,100,1001 E GENESEE ST STE 1,CHITTENANGO,NY,13037,9998,43.054465,-75.860407,3156879412,LOT
1356348,BURDETT,po,100,3986 LAKE AVE,BURDETT,NY,14818,9998,42.419861,-76.84788,6075467691,LOT
1387751,WILLIAMSON,po,100,6144 STATE ROUTE 21,WILLIAMSON,NY,14589,9998,43.2229,-77.186071,3155895621,LOT
1381815,SLATERVILLE SPRINGS,po,100,2706 SLATERVILLE RD,SLATERVILLE SPRINGS,NY,14881,9998,42.394427,-76.346775,6075397005,LOT
1356054,BROOKTONDALE,po,100,456 BROOKTONDALE RD,BROOKTONDALE,NY,14817,9998,42.382061,-76.3996279,6075397112,LOT
1443924,HARFORD,po,100,405 STATE ROUTE 38,HARFORD,NY,13784,9998,42.427422,-76.230052,6078443475,NONE
1374978,NEWFIELD,po,100,298 MAIN ST,NEWFIELD,NY,14867,9998,42.359421,-76.600146,6075643421,LOT
1354761,BERNHARDS BAY,po,100,694 STATE ROUTE 49,BERNHARDS BAY,NY,13028,9998,43.244461,-75.9355669,3156753100,LOT
1378905,READING CENTER,po,100,4051 STATE ROUTE 14A,READING CENTER,NY,14876,9800,42.429536,-76.932452,6075359736,STREET
1386344,WALWORTH,po,100,2263 WALWORTH MARION RD,WALWORTH,NY,14568,9998,43.13945,-77.271039,3159861556,LOT
1374734,NEW HAVEN,po,100,4250 STATE ROUTE 104,NEW HAVEN,NY,13121,9998,43.479724,-76.314566,3159633166,STREET
1376786,PARISH,po,100,2963 E MAIN ST,PARISH,NY,13131,9998,43.406597,-76.12675,3156257511,STREET
1371206,LYCOMING,po,100,1059 COUNTY ROUTE 29N,LYCOMING,NY,13093,9998,43.498965,-76.3860699,3153432765,LOT
1372875,MEXICO,po,100,5640 NORMAN AVE,MEXICO,NY,13114,9998,43.459703,-76.2364329,3159633611,LOT
1372958,MIDDLESEX,po,100,1213 MAIN ST,MIDDLESEX,NY,14507,9998,42.704724,-77.271332,5855543390,NONE
1378536,PULTNEYVILLE,po,100,4133 MILL ST,PULTNEYVILLE,NY,14538,9800,43.280721,-77.184758,3155898820,STREET
1371308,MACEDON,po,100,1475 CANANDAIGUA RD,MACEDON,NY,14502,9998,43.062101,-77.3203379,3159864904,LOT
1433979,FARMINGTON,po,100,1560 STATE ROUTE 332,FARMINGTON,NY,14425,9998,42.956478,-77.343657,5853983830,LOT
1386633,WATKINS GLEN,po,100,600 N FRANKLIN ST,WATKINS GLEN,NY,14891,9998,42.379107,-76.872355,6075354452,STREET
1358336,CLEVELAND,po,100,100 STATE ROUTE 49,CLEVELAND,NY,13042,9998,43.232566,-75.8835479,3156758364,LOT
1378535,PULTENEY,po,100,9256 COUNTY ROUTE 74,PULTENEY,NY,14874,9998,42.527882,-77.1647749,6078684275,LOT
1375903,ODESSA,po,100,223 W MAIN ST,ODESSA,NY,14869,9998,42.336695,-76.786198,6075942177,LOT
1386728,WAYNE,po,100,4894 COUNTY ROUTE 26,WAYNE,NY,14893,9800,42.470136,-77.10551,6072926300,LOT
1376168,ONTARIO,po,100,2001 FURGUSON ST,ONTARIO,NY,14519,9998,43.222573,-77.284032,3155248112,LOT
1373653,MONTOUR FALLS,po,100,309 W MAIN ST,MONTOUR FALLS,NY,14865,9998,42.345836,-76.8481769,6075357584,STREET
1352814,ALPINE,po,100,5908 COUNTY ROAD 11,ALPINE,NY,14805,9998,42.310742,-76.722304,6075942030,STREET
1371780,MARATHON,po,100,12 MAIN ST,MARATHON,NY,13803,9998,42.440476,-76.034286,6078493817,STREET
1376167,ONTARIO CENTER,po,100,1544 RIDGE RD,ONTARIO CENTER,NY,14520,9800,43.226126,-77.305996,3155246801,STREET
1358437,CLOCKVILLE,po,100,7247 OXBOW RD,CLOCKVILLE,NY,13043,9998,43.042154,-75.745305,3156978113,LOT
1385295,TYRONE,po,100,815 COUNTY ROAD 23,TYRONE,NY,14887,9800,42.412789,-77.054125,6072923506,LOT
1379222,RICHFORD,po,100,1007 STATE ROUTE 79,RICHFORD,NY,13835,9997,42.355729,-76.2010629,6076578529,LOT
1356844,CANASTOTA,po,100,118 S PETERBORO ST,CANASTOTA,NY,13032,9998,43.078672,-75.751049,3156977717,STREET
1385926,VICTOR,po,100,21 FRAMARK DR,VICTOR,NY,14564,9998,42.980019,-77.416409,5859243430,LOT
1355168,BLOOMFIELD,po,100,2 ELM ST,BLOOMFIELD,NY,14469,9998,42.902848,-77.419422,5856577225,LOT
1387832,WILLSEYVILLE,po,100,24 WILLSEYVILLE RD,WILLSEYVILLE,NY,13864,9998,42.28798,-76.3790449,6076595111,LOT
1386348,WAMPSVILLE,po,100,137 N COURT ST,WAMPSVILLE,NY,13163,9998,43.0808,-75.7077829,3153636397,LOT
1369015,KILLAWOG,po,100,614 JENNINGS CREEK RD,KILLAWOG,NY,13794,9998,42.400915,-76.016868,6078493969,STREET
1387719,WILLET,po,100,1300 LOWER CINCINNATUS RD,WILLET,NY,13863,9998,42.470656,-75.911805,6078633755,LOT
1385385,UNION HILL,po,100,82 RIDGE RD,UNION HILL,NY,14563,9800,43.222426,-77.374341,5852650705,LOT
1363031,FAIRPORT,po,100,770 AYRAULT RD,FAIRPORT,NY,14450,9998,43.079678,-77.442951,5852239650,LOT
1378340,PRATTSBURGH,po,100,10 MAIN ST,PRATTSBURGH,NY,14873,9998,42.523088,-77.2892629,6075224657,NONE
1385874,VERONA BEACH,po,100,6783 LAKE SHORE RD N,VERONA BEACH,NY,13162,9998,43.190754,-75.729231,3157625237,LOT
1375248,NORTH BAY,po,100,2079 STATE ROUTE 49,NORTH BAY,NY,13123,9998,43.229625,-75.749507,3152450870,LOT
1363431,FISHERS,po,100,7839 MAIN ST,FISHERS,NY,14453,9800,43.008893,-77.467029,5859247270,LOT
1384158,SYLVAN BEACH,po,100,1404 MAIN ST,SYLVAN BEACH,NY,13157,9998,43.202583,-75.72802,3157625663,LOT
1433845,PENFIELD,po,100,2080 FAIRPORT NINE MILE POINT RD,PENFIELD,NY,14526,9998,43.133483,-77.4407349,5853881920,LOT
1354738,BERKSHIRE,po,100,12324 STATE ROUTE 38,BERKSHIRE,NY,13736,9998,42.293973,-76.185279,6076572755,LOT
1354359,BEAVER DAMS,po,100,2347 COUNTY ROAD 20,BEAVER DAMS,NY,14812,9998,42.291979,-76.955051,6079364748,LOT
1373191,MILLPORT,po,100,3 BURCH HILL RD,MILLPORT,NY,14864,9998,42.251841,-76.8366449,6077399323,LOT
1368006,IONIA,po,100,8289 COUNTY ROAD 14,IONIA,NY,14475,9998,42.931042,-77.4939689,5856576444,LOT
1382464,SPENCER,po,100,196 N MAIN ST,SPENCER,NY,14883,9998,42.22204,-76.494441,6075896144,LOT
1361525,DURHAMVILLE,po,100,5346 CANAL ST,DURHAMVILLE,NY,13054,9998,43.120698,-75.670073,3153638870,STREET
1374395,NAPLES,po,100,137 N MAIN ST,NAPLES,NY,14512,9998,42.617731,-77.4000959,5853742920,LOT
1387768,WILLIAMSTOWN,po,100,509 STATE ROUTE 13,WILLIAMSTOWN,NY,13493,9998,43.423154,-75.889116,3159642412,STREET
1376147,ONEIDA,po,100,133 FARRIER AVE,ONEIDA,NY,13421,9998,43.094215,-75.652957,3153634210,STREET
1366078,HAMMONDSPORT,po,100,76 PULTENEY ST,HAMMONDSPORT,NY,14840,9998,42.410087,-77.2225469,6075692144,LOT
1377560,PINE VALLEY,po,100,3703 WATKINS RD,PINE VALLEY,NY,14872,9998,42.228024,-76.8445869,6077391485,LOT
1385711,VAN ETTEN,po,100,3 MAIN ST,VAN ETTEN,NY,14889,9998,42.198598,-76.552886,6075896595,LOT
1362699,ERIN,po,100,336 WHEATON RD,ERIN,NY,14838,9998,42.184619,-76.672759,6077398020,LOT
1355745,BREESPORT,po,100,657 MAIN ST,BREESPORT,NY,14816,9998,42.173662,-76.7352389,6077392230,STREET
1356853,CANDOR,po,100,62 MAIN ST,CANDOR,NY,13743,9998,42.228168,-76.337901,6076593085,LOT
1367428,HORSEHEADS,po,100,624 TUTTLE AVE,HORSEHEADS,NY,14845,9998,42.162149,-76.816307,6077390371,LOT
1380880,SAVONA,po,100,47 MAIN ST,SAVONA,NY,14879,9998,42.284946,-77.219504,6075834450,LOT
1367326,HONEOYE,po,100,8627 MAIN ST,HONEOYE,NY,14471,9998,42.789181,-77.5095269,5852295476,LOT
1433749,ELMIRA HEIGHTS,po,100,209 E 14TH ST,ELMIRA,NY,14903,9993,42.12893,-76.822654,6077337502,STREET
1353590,ATLANTA,po,100,28 MAIN ST,ATLANTA,NY,14808,9998,42.55311,-77.477047,5855345450,NONE
1354185,BATH,po,100,101 LIBERTY ST,BATH,NY,14810,9998,42.335549,-77.318576,6077767151,LOT
1354911,BIG FLATS,po,100,471 MAPLE ST,BIG FLATS,NY,14814,9998,42.1414,-76.934528,6075623159,LOT
1368676,KANONA,po,100,7662 N MAIN ST,KANONA,NY,14856,9800,42.372569,-77.365878,6077763622,LOT
1362453,ELMIRA,po,100,1580 SULLIVAN ST,ELMIRA,NY,14901,9998,42.116586,-76.8054449,6077375108,NONE
1473670,ELMIRA,po,100,1580 SULLIVAN ST,ELMIRA,NY,14901,9996,42.116586,-76.8054449,6077375108,NONE
1356792,CAMPBELL,po,100,8753 MAIN ST,CAMPBELL,NY,14821,9998,42.228049,-77.180228,6075278791,LOT
1353774,AVOCA,po,100,44 S MAIN ST,AVOCA,NY,14809,9998,42.408195,-77.420859,6075668566,LOT
1359286,CORNING,po,100,198 BAKER ST,CORNING,NY,14830,9998,42.156141,-77.0563959,6079366132,LOT
1370754,LOCKWOOD,po,100,1557 STATE ROUTE 34,LOCKWOOD,NY,14859,9998,42.102796,-76.546263,6075982526,LOT
1374925,NEWARK VALLEY,po,100,9 PARK ST,NEWARK VALLEY,NY,13811,9998,42.22313,-76.183246,6076423611,STREET
1358577,COHOCTON,po,100,28 MAPLE AVE,COHOCTON,NY,14826,9998,42.500282,-77.494924,5853845440,STREET
1359180,COOPERS PLAINS,po,100,158 MAIN ST,COOPERS PLAINS,NY,14827,9800,42.181127,-77.140653,6079369441,LOT
1376603,PAINTED POST,po,100,135 N HAMILTON ST,PAINTED POST,NY,14870,9998,42.158583,-77.092818,6079366521,STREET
1361216,DOWNTOWN ELMIRA,po,100,255 CLEMENS CENTER PKWY,ELMIRA,NY,14901,3090,42.090061,-76.805508,6077347251,LOT
1382393,SOUTHSIDE CORNING,po,100,129 WALNUT ST,CORNING,NY,14830,9997,42.142886,-77.057199,6079626223,STREET
1370594,LISLE,po,100,8988 MAIN ST,LISLE,NY,13797,9998,42.350794,-76.001648,6076924030,LOT
1372695,MENDON,po,100,53 ASSEMBLY DR,MENDON,NY,14506,9998,43.000437,-77.5086709,5856243441,LOT
1386960,WEST BLOOMFIELD,po,100,9222 STATE ROUTE 5 AND 20,WEST BLOOMFIELD,NY,14585,9998,42.90746,-77.549646,5856241890,LOT
1382278,SOUTH SIDE ELMIRA,po,100,418 S MAIN ST,ELMIRA,NY,14904,9993,42.078562,-76.8034189,6077346482,LOT
1352852,ALTMAR,po,100,1964 MEXICO ST,ALTMAR,NY,13302,9998,43.509516,-76.005276,3152984388,LOT
1378524,PULASKI,po,100,4909 N JEFFERSON ST,PULASKI,NY,13142,9998,43.569525,-76.126254,3152982951,LOT
1387260,WESTDALE,po,100,11129 STATE ROUTE 13,WESTDALE,NY,13483,9998,43.387799,-75.815152,3152450744,LOT
1379235,RICHLAND,po,100,1110 COUNTY ROUTE 48,RICHLAND,NY,13144,9998,43.571362,-76.050681,3152984541,STREET
1356736,CAMDEN,po,100,100 MAIN ST,CAMDEN,NY,13316,9998,43.336206,-75.748539,3152450430,LOT
1376340,ORWELL,po,100,2007 COUNTY ROUTE 2,ORWELL,NY,13426,9998,43.574753,-75.997024,3152982871,STREET
1355221,BLOSSVALE,po,100,8461 MILL POND WAY,BLOSSVALE,NY,13308,9998,43.272228,-75.695038,3152452828,LOT
1380706,SANDY CREEK,po,100,6067 S MAIN ST,SANDY CREEK,NY,13145,9998,43.643992,-76.086694,3153873198,STREET
1369461,LACONA,po,100,15 PARK AVE,LACONA,NY,13083,9998,43.642179,-76.070216,3153873813,LOT
1378983,REDFIELD,po,100,7 SCHOOL RD,REDFIELD,NY,13437,9800,43.533465,-75.822328,3155997371,LOT
1381509,SHERRILL,po,100,510 SHERRILL RD,SHERRILL,NY,13461,9998,43.06928,-75.600933,3153632670,LOT
1371678,MANNSVILLE,po,100,306 S MAIN ST,MANNSVILLE,NY,13661,9998,43.712388,-76.062849,3154654065,STREET
1362402,ELLISBURG,po,100,12109 STATE ROUTE 193,ELLISBURG,NY,13636,9998,43.734595,-76.131058,3158465511,LOT
1377463,PIERREPONT MANOR,po,100,4685 US ROUTE 11,PIERREPONT MANOR,NY,13674,9998,43.735208,-76.059067,3154656995,LOT
1354529,BELLEVILLE,po,100,8279 STATE ROUTE 289,BELLEVILLE,NY,13611,9998,43.7871,-76.114881,3158465000,LOT
1370958,LORRAINE,po,100,20693 COUNTY ROUTE 93,LORRAINE,NY,13659,9998,43.765873,-75.958281,3152324938,STREET
1352355,ADAMS,po,100,27 E CHURCH ST,ADAMS,NY,13605,9998,43.808983,-76.0215559,3152322312,LOT
1366705,HENDERSON,po,100,8872 STATE ROUTE 178,HENDERSON,NY,13650,9998,43.846156,-76.184219,3159385321,STREET
1366704,HENDERSON HARBOR,po,100,13190 COUNTY ROUTE 123,HENDERSON HARBOR,NY,13651,9998,43.859632,-76.200036,3159385023,STREET
1380214,SACKETS HARBOR,po,100,107 W MAIN ST,SACKETS HARBOR,NY,13685,9998,43.94652,-76.119916,3156462100,LOT
1386785,WEBSTER,po,100,75 BARRETT DR,WEBSTER,NY,14580,9998,43.21423,-77.437156,5858723009,LOT
1361829,EAST ROCHESTER,po,100,206 W COMMERCIAL ST,EAST ROCHESTER,NY,14445,9998,43.113595,-77.4883519,5855862978,STREET
1433841,PANORAMA,po,100,1614 PENFIELD RD STE 2,ROCHESTER,NY,14625,9998,43.13554,-77.494089,5855869351,LOT
1377679,PITTSFORD,po,100,5607 PALMYRA RD,PITTSFORD,NY,14534,9998,43.080977,-77.495413,5855861230,LOT
1355863,BRIGHTON ROCHESTER,po,100,130 N WINTON RD,ROCHESTER,NY,14610,9998,43.147939,-77.553566,5852882170,LOT
1354435,BEECHWOOD,po,100,300 WARING RD,ROCHESTER,NY,14609,9998,43.184552,-77.565649,5856133210,NONE
1367325,HONEOYE FALLS,po,100,39 W MAIN ST,HONEOYE FALLS,NY,14472,9998,42.952377,-77.5924479,5856243200,STREET
1370445,LIMA,po,100,7275 W MAIN ST,LIMA,NY,14485,9998,42.905457,-77.6131489,5855821400,LOT
1366691,HEMLOCK,po,100,4625 MAIN ST,HEMLOCK,NY,14466,9998,42.796198,-77.607165,5853672751,LOT
